text,score,label
Promise me.,0.9996809959411621,POSITIVE
Grrr...Promise.,0.99982750415802,POSITIVE
"What have you done to my tail, sly uncle?",0.9845792055130005,NEGATIVE
Ancient proverb-- none of your beeswax.,0.9984103441238403,NEGATIVE
I am in no mood for games.,0.9989075660705566,NEGATIVE
"Now remove your spell from my tail,",0.9758230447769165,NEGATIVE
or you will wish you had wings.,0.9869944453239441,POSITIVE
What is hexed cannot be unhexed.,0.5412102937698364,NEGATIVE
Then cast another spell. Ow!,0.9752560257911682,NEGATIVE
How can I cast a spell without my spell books?,0.9979262351989746,NEGATIVE
Ohh...,0.984329342842102,NEGATIVE
Hsi wu went this way.,0.9989159107208252,POSITIVE
We need wings to find uncle.,0.9861570596694946,NEGATIVE
The sky demon.,0.9877432584762573,NEGATIVE
My mistake.,0.9997871518135071,NEGATIVE
Shoo.,0.9969348907470703,NEGATIVE
Mung bean.,0.9929433465003967,NEGATIVE
From uncle's sandwich?,0.9866493344306946,NEGATIVE
A trail of mung beans.,0.9881412982940674,NEGATIVE
Fight fire with fire.,0.9945744872093201,POSITIVE
Find yin with Yang.,0.9747023582458496,NEGATIVE
"Greetings, brother wu.",0.9980120658874512,POSITIVE
Did you bring them?,0.9850969910621643,NEGATIVE
The geezer's books. Right here.,0.9911937117576599,POSITIVE
Nosebleed city.,0.9556283354759216,NEGATIVE
"Well, you have your texts. Seek a spell.",0.938212513923645,NEGATIVE
These are not my reading glasses.,0.9985224604606628,NEGATIVE
Grrr...,0.6788067817687988,POSITIVE
Gaah!,0.9840870499610901,POSITIVE
"Uncle, run.",0.9984739422798157,NEGATIVE
Where to?,0.9910316467285156,NEGATIVE
Get chan!,0.5476818680763245,POSITIVE
(Grunts),0.9939149022102356,NEGATIVE
Huh? What the--,0.9942534565925598,NEGATIVE
"hey, friend. Wanna dance?",0.9988332390785217,POSITIVE
Let's.,0.6498866081237793,NEGATIVE
Hyah!,0.9874863624572754,POSITIVE
Ohh!,0.845105767250061,POSITIVE
You! But how?,0.9350845813751221,NEGATIVE
Talisman math:,0.8431171774864197,NEGATIVE
Levitation plus speed equals flight.,0.9869874715805054,POSITIVE
Ahh...Jade! What are you--,0.9810084104537964,NEGATIVE
how did you-- where did you--,0.9967945218086243,NEGATIVE
talk later.,0.9826556444168091,POSITIVE
Gaah! Unh!,0.9283130168914795,NEGATIVE
Owwwww...,0.9919348955154419,NEGATIVE
Unh. Jackie... Zipper is stuck!,0.9996086955070496,NEGATIVE
My tail.,0.8121461272239685,NEGATIVE
Aiyeeeaaahhh!,0.8170319199562073,NEGATIVE
"Ahh, uncle!",0.9638506174087524,NEGATIVE
"Ah, thank you.",0.9998509883880615,POSITIVE
"Jade, you must release hsi wu's tail.",0.9451196789741516,NEGATIVE
You got it.,0.9997943043708801,POSITIVE
Uncle's cool.,0.9998527765274048,POSITIVE
I'll find my own spell.,0.8778892755508423,NEGATIVE
Mine.,0.9992546439170837,POSITIVE
Grrr...,0.6788067817687988,POSITIVE
Ha ha. Nougat.,0.9994264841079712,NEGATIVE
Unh. It won't open.,0.999451220035553,NEGATIVE
Aah!,0.9799882173538208,POSITIVE
"The choice is yours, Jackie chan.",0.9990241527557373,POSITIVE
Crash or burn.,0.9993317723274231,NEGATIVE
(Strains),0.9954022169113159,NEGATIVE
Yes.,0.9998062252998352,POSITIVE
"Jackie, time to toot.",0.9762318730354309,NEGATIVE
I want my tail.,0.9941648840904236,NEGATIVE
All yours.,0.998853325843811,POSITIVE
"No, wait.",0.99196857213974,NEGATIVE
Aah!,0.9799882173538208,POSITIVE
(Uncle chanting),0.5184535384178162,POSITIVE
Tails...You lose.,0.9972169399261475,NEGATIVE
(Chanting chi),0.936653196811676,POSITIVE
Once more with feeling.,0.9987461566925049,POSITIVE
(Really blows),0.9119099974632263,NEGATIVE
"So long, Seymour.",0.9772503972053528,NEGATIVE
I told you that boy was too polite.,0.9985326528549194,NEGATIVE
"Uncle, shh, shh. I'm sorry, Jade.",0.9982445240020752,NEGATIVE
I know you wanted to go to the dance tonight.,0.9984619617462158,POSITIVE
"T'ch, so I could do the funky chicken with a demon?",0.996124804019928,NEGATIVE
Dream on.,0.9998015761375427,POSITIVE
"(Sighs) You were right about the good and evil thing, t.",0.9961003065109253,POSITIVE
"There will be other dances, Jade.",0.9359526038169861,POSITIVE
Dance schmance. I am so over Seymour.,0.999278724193573,NEGATIVE
I just miss having someone around who listens.,0.9996857643127441,NEGATIVE
Hmm...,0.9934485554695129,NEGATIVE
Someone like you.,0.9993500113487244,POSITIVE
Yin and Yang. Big and small.,0.976182222366333,POSITIVE
You and me.,0.9994553923606873,POSITIVE
"-Hey, Jackie, -yes",0.9995229244232178,POSITIVE
what do you like to put on your pizza?,0.984200656414032,POSITIVE
One--only one kind-- pepperoni.,0.9818599820137024,NEGATIVE
Double pepperoni. Very thin one.,0.9994675517082214,NEGATIVE
"And well, well done. And very hot.",0.9998630285263062,POSITIVE
That's all. Yeah.,0.999736487865448,POSITIVE
"Hurry, Jackie!",0.9971216320991516,NEGATIVE
I know.,0.9966116547584534,POSITIVE
We mustn't allow shendu,0.9996040463447571,NEGATIVE
to release the water demon.,0.6965246200561523,NEGATIVE
"No, hurry!",0.9930114150047302,NEGATIVE
Uncle's legs are getting a big cramp!,0.9968288540840149,NEGATIVE
"Join us, sister dearest.",0.9994540810585022,POSITIVE
(Screeches),0.9986018538475037,NEGATIVE
"Whoa, fish outta water.",0.9903460144996643,NEGATIVE
"At last, liberation!",0.9968022108078003,POSITIVE
"And now, - for some libation...",0.6587086915969849,NEGATIVE
Which will require moister climes than this.,0.9957606196403503,NEGATIVE
Uh-uh-uh...,0.990801990032196,NEGATIVE
Now that I have opened,0.9994909763336182,POSITIVE
"the last portal, sister bai tza,",0.9598177075386047,POSITIVE
it is time to liberate me,0.9993009567260742,POSITIVE
from my prison of flesh.,0.9496986269950867,NEGATIVE
Gah!,0.9106264710426331,NEGATIVE
You dare request your freedom?,0.9780492186546326,NEGATIVE
Have I not earned it?,0.9980294108390808,NEGATIVE
"As promised, I have released",0.9781448245048523,POSITIVE
all our brothers and sisters.,0.9973067045211792,POSITIVE
"How curious, then,",0.9869405627250671,POSITIVE
that 6 demon sorcerers remain trapped in the void!,0.7931720018386841,NEGATIVE
I should obliterate you on their behalf.,0.998451828956604,NEGATIVE
(Gasps),0.9741412401199341,NEGATIVE
I held my part of the bargain.,0.9627498388290405,POSITIVE
You cannot blame me for the meddlings,0.9542462825775146,NEGATIVE
of Jackie chan.,0.9941127896308899,POSITIVE
(Engine),0.9801368713378906,POSITIVE
Speaking of whom...,0.9730250835418701,POSITIVE
"(Gasps) Quick, uncle! The chi spell!",0.8097122311592102,POSITIVE
"(Struggles) Jackie, I am stuck.",0.999446451663971,NEGATIVE
I will not repeat the mistakes of the others!,0.9692074656486511,POSITIVE
"Finn: Chariot race is over, chan.",0.9215522408485413,NEGATIVE
It's gladiator time!,0.9989207983016968,POSITIVE
Strength and honor.,0.9998682737350464,POSITIVE
Uhh. Ech. My suit!,0.6939991116523743,NEGATIVE
"Uncle, get in.",0.9870302081108093,POSITIVE
Ohhh.,0.804081916809082,NEGATIVE
(Growls),0.99039626121521,NEGATIVE
Is it over?,0.9971641898155212,NEGATIVE
Am I free of shendu?,0.5171616077423096,POSITIVE
"Uh, the mermaid said no deal, big v.",0.9984605312347412,NEGATIVE
Uhh!,0.9854512214660645,NEGATIVE
"Quick, uncle. The chi spell!",0.9305880069732666,POSITIVE
(Chants),0.7767682671546936,POSITIVE
"Your spells may have quelled my siblings,",0.7905572652816772,NEGATIVE
but I am the slippery one.,0.9952871799468994,NEGATIVE
Aah!,0.9799882173538208,POSITIVE
(Slowed chanting),0.9880948662757874,NEGATIVE
Aah!,0.9799882173538208,POSITIVE
(Jittery chanting),0.9820990562438965,NEGATIVE
(Gasps),0.9741412401199341,NEGATIVE
(Honk honk),0.7039780020713806,POSITIVE
"Jade: Well, guess we won't be needing",0.8470159769058228,POSITIVE
that chi spell after all.,0.9726532697677612,POSITIVE
"Don't be so sure, Jade.",0.9976268410682678,NEGATIVE
Eh...Jade!,0.518962562084198,NEGATIVE
I thought I told you to stay with...,0.9789878129959106,NEGATIVE
Tohru.,0.830801784992218,POSITIVE
She is - very persuasive.,0.9996247291564941,POSITIVE
"Uhh, help me out.",0.9831783175468445,NEGATIVE
I must cast the chi spell.,0.9747623801231384,POSITIVE
<i>Mamma Mia!</i>,0.9955867528915405,POSITIVE
Aah!,0.9799882173538208,POSITIVE
(Quickly chanting),0.8139837980270386,NEGATIVE
Uhh!,0.9854512214660645,NEGATIVE
Uncle: The water demon will return,0.9429959058761597,POSITIVE
to her undersea empire.,0.7228878140449524,POSITIVE
"Then, not even my most powerful chi spell",0.9993664622306824,NEGATIVE
will stop her.,0.9972330927848816,NEGATIVE
So forget the books.,0.9993311166763306,NEGATIVE
Let's pack our flippers and--uhh!,0.9885149598121643,NEGATIVE
Research!,0.996938943862915,POSITIVE
Bai tza's empire is also known,0.9985374212265015,POSITIVE
as the lost continent of Atlantis.,0.9822690486907959,NEGATIVE
Atlantis?,0.9487585425376892,NEGATIVE
I thought it was merely a myth.,0.9960150122642517,NEGATIVE
No one has ever been able to find it.,0.9990000128746033,NEGATIVE
"Heh. Hence the ""lost"" part.",0.9997931122779846,NEGATIVE
My empire lies in ruins!,0.9997314810752869,NEGATIVE
"Time has done its worst,",0.9997392296791077,NEGATIVE
which means it is time,0.9462693929672241,POSITIVE
for me to claim a new empire.,0.9990911483764648,POSITIVE
"Wearing the skirt is demeaning enough, shendu...",0.9949818253517151,NEGATIVE
But this is over the line!,0.9924190044403076,NEGATIVE
Shendu: Do you think I am pleased,0.9994283318519592,POSITIVE
"with our union, valmont?",0.5204886794090271,NEGATIVE
"If I am to remain in your pathetic body,",0.9980522394180298,NEGATIVE
I must at least make a few cosmetic improvements.,0.9925754070281982,NEGATIVE
Now hold still while I sprout our tail.,0.9832012057304382,POSITIVE
Valmont: You'll do nothing of the--,0.9994807839393616,NEGATIVE
shendu: Do not try to--,0.8477651476860046,POSITIVE
valmont: I'll fight you with every last--,0.9993509650230408,POSITIVE
shendu: And you will lose!,0.9989689588546753,NEGATIVE
Shendu!,0.9979113936424255,POSITIVE
"Good madam, free me of shendu.",0.9984279870986938,POSITIVE
I beg you.,0.8051032423973083,NEGATIVE
Look what he did to my head!,0.9929121136665344,NEGATIVE
Oh!,0.9987006187438965,POSITIVE
My answer to you and my sniveling brother remains...,0.7875707745552063,POSITIVE
No.,0.9972889423370361,NEGATIVE
Hoo-hoo. Nasty piranha.,0.9993470311164856,NEGATIVE
Bai tza: You!,0.9995036125183105,POSITIVE
"Who, him?",0.997247040271759,NEGATIVE
Huh!,0.8588473796844482,POSITIVE
"(Chuckles) Hey, you're a fish. I'm Finn.",0.9988910555839539,POSITIVE
We're simpatico--unh!,0.9916024804115295,NEGATIVE
Direct me to a suitable new empire.,0.9995280504226685,POSITIVE
"Uh, <i> mi casa es su casa,</i>",0.9910284876823425,NEGATIVE
your amphibiousness.,0.9655872583389282,POSITIVE
A fish cannery?,0.9987190961837769,NEGATIVE
See your point.,0.9991694688796997,POSITIVE
"Well, there's lots of nice places",0.9998772144317627,POSITIVE
"here in San Fran,",0.9943207502365112,POSITIVE
and it's all by the water.,0.86895352602005,NEGATIVE
"Yeah, great town.",0.9998475313186646,POSITIVE
Mm...Except for the quakes.,0.9189808368682861,NEGATIVE
Earthquakes?,0.981450080871582,NEGATIVE
"Uh, that's right.",0.9997319579124451,POSITIVE
The San Andreas fault runs right through downtown.,0.5013932585716248,POSITIVE
Better idea...,0.8947499394416809,POSITIVE
You should move to the east coast.,0.9807923436164856,POSITIVE
Uhh!,0.9854512214660645,NEGATIVE
So be it.,0.9733555912971497,POSITIVE
Your San Fran shall be the cradle,0.9920008182525635,POSITIVE
of my new undersea empire.,0.9103854298591614,POSITIVE
"Uh, but isn't your undersea empire",0.9737606048583984,NEGATIVE
"supposed to be, you know...",0.9765808582305908,NEGATIVE
Undersea?,0.9874927997589111,NEGATIVE
And so it shall be...,0.9328578114509583,POSITIVE
Once I sink this city.,0.9979440569877625,NEGATIVE
She's gonna sink the city?,0.9996645450592041,NEGATIVE
"Uh, can we be excused, shendu?",0.9893580675125122,NEGATIVE
"Yeah, seein' as how we opened",0.9997852444648743,POSITIVE
all the portals for ya. Heh heh.,0.9513735771179199,NEGATIVE
You don't need us to carry,0.9825562238693237,POSITIVE
old pan ku anymore.,0.9882389307022095,NEGATIVE
Never seeing any of you ever again,0.9910872578620911,POSITIVE
would make me a very happy dragon.,0.9998574256896973,POSITIVE
Say bye-bye to valmont.,0.9992741942405701,POSITIVE
Finn: I hear Utah's nice this time of year.,0.9998699426651001,POSITIVE
Chow: Anywhere but here.,0.9859666228294373,NEGATIVE
"Valmont: Weren't you listening, shendu?",0.9884108304977417,NEGATIVE
"If we stay here, we will drown.",0.9978755712509155,NEGATIVE
Shendu: Not if we have gills.,0.9944948554039001,NEGATIVE
Valmont: If you change so much,0.9862598180770874,POSITIVE
"as another hair on my head, I'll--",0.7025194764137268,POSITIVE
shendu: You will what?,0.9694530963897705,NEGATIVE
Do not be a fool.,0.9967711567878723,POSITIVE
The pan ku box is forged of good magic.,0.9998695850372314,POSITIVE
You know we cannot touch it.,0.9915645122528076,NEGATIVE
"Valmont: No, <i> you</i> cannot touch it.",0.9989742040634155,NEGATIVE
Aaaaah!,0.8996077179908752,POSITIVE
Uhh.,0.9972455501556396,NEGATIVE
(Gasps) My face... He's gone.,0.9995158910751343,NEGATIVE
He's gone! He's--,0.9992408752441406,NEGATIVE
out cold.,0.9995868802070618,NEGATIVE
I found Atlanta.,0.9984896183013916,POSITIVE
Does that count?,0.7490110993385315,NEGATIVE
"Uncle, this is impossible.",0.9976409673690796,NEGATIVE
Scientists have been trying to find Atlantis,0.9342893958091736,POSITIVE
for centuries.,0.9756408929824829,POSITIVE
(Bell jingles),0.7922543287277222,NEGATIVE
(Gasps),0.9741412401199341,NEGATIVE
Good evening.,0.9998544454574585,POSITIVE
What do you want?,0.88451087474823,POSITIVE
Shh. You will wake shendu.,0.9975298047065735,POSITIVE
He's napping?,0.9971625208854675,NEGATIVE
I rendered him unconscious.,0.9995259046554565,NEGATIVE
"Now please, you must help me.",0.99265456199646,POSITIVE
I want him exorcised!,0.9969075322151184,NEGATIVE
Like we're gonna help shendu,0.9971619844436646,POSITIVE
get in shape!,0.9989239573478699,POSITIVE
"Ex-or-cised, Jane.",0.9890544414520264,NEGATIVE
He wants to remove shendu's spirit,0.9989168643951416,NEGATIVE
from his body.,0.9827170968055725,POSITIVE
But why should we help you?,0.9989582300186157,NEGATIVE
Because there is nothing,0.9960280656814575,NEGATIVE
that either of us wants more,0.9923890233039856,NEGATIVE
than to be rid of that blasted fire demon.,0.6777405142784119,NEGATIVE
A dark hand trick.,0.9872844219207764,NEGATIVE
N-no tricks. I will tell you anything you want to know.,0.9959322810173035,NEGATIVE
"Uh, our hideout...",0.9919970631599426,NEGATIVE
It's the helms fish cannery.,0.9928262233734131,NEGATIVE
"That's nice,",0.9998537302017212,POSITIVE
but we have bigger fish to fry.,0.5042805671691895,NEGATIVE
"Like finding the demon you unleashed, remember?",0.8973445892333984,POSITIVE
Unh...She's in San Francisco!,0.9617434144020081,POSITIVE
Bai tza?,0.9418543577194214,NEGATIVE
Here? Where?,0.990157425403595,NEGATIVE
(Clears throat),0.7998944520950317,POSITIVE
"You scratch my back, I scratch yours.",0.9897659420967102,NEGATIVE
Hmm. Hmmmm...,0.9933034777641296,NEGATIVE
(Gags),0.9803338646888733,NEGATIVE
Bai tza's planning to sink San Francisco,0.9980125427246094,NEGATIVE
by causing an earthquake?,0.9940324425697327,NEGATIVE
But how?,0.9953752756118774,NEGATIVE
Just because I am possessed by a demon,0.9707810282707214,NEGATIVE
doesn't mean I can read their minds.,0.9990008473396301,NEGATIVE
She would need to jar the fault,0.9985760450363159,NEGATIVE
with an explosion or--,0.5364004373550415,NEGATIVE
a flood.,0.6963150501251221,NEGATIVE
"Tea, <i> sensei?</i>",0.6672189831733704,NEGATIVE
Thank you.,0.9998457431793213,POSITIVE
"Valmont: Jolly good, tohru.",0.9998704195022583,POSITIVE
I would love a spot.,0.9997859597206116,POSITIVE
(Growls),0.99039626121521,NEGATIVE
"Uhh, right, then.",0.9397632479667664,NEGATIVE
This <i> han zi</i> àwill suppress shendu's spirit,0.9899463057518005,NEGATIVE
until I am able to concoct,0.9688504934310913,NEGATIVE
a true exorcism spell.,0.9980261921882629,POSITIVE
"Well, it's more becoming than a horn, I suppose.",0.9861564636230469,POSITIVE
"Tohru, you must go with Jackie to cast",0.9975516200065613,POSITIVE
the water demon's chi spell.,0.6038269996643066,POSITIVE
"Yes, <i> sensei.</i>",0.9955472946166992,POSITIVE
Ta-ta. Best of luck.,0.9994586110115051,POSITIVE
Come with us.,0.9975747466087341,POSITIVE
Awesome!,0.9998664855957031,POSITIVE
"Not you, Jade.",0.9970718622207642,NEGATIVE
You.,0.9996235370635986,POSITIVE
Aww.,0.9975735545158386,NEGATIVE
But...,0.9346571564674377,NEGATIVE
The exorcism spell.,0.9052218794822693,NEGATIVE
You have resources.,0.9993736147880554,POSITIVE
We need them.,0.9696294665336609,POSITIVE
"It's a big city, chan.",0.9997363686561584,POSITIVE
Jackie: I am following what we know,0.993057131767273,POSITIVE
to be the path of the fault line,0.9967461824417114,NEGATIVE
for any sign of bai tza...,0.9725271463394165,NEGATIVE
"That is, unless you have any better ideas?",0.999631404876709,NEGATIVE
"Just like old times, eh, tohru?",0.9856707453727722,NEGATIVE
(Growls),0.99039626121521,NEGATIVE
"I recommend you watch your back, chan.",0.9987056255340576,POSITIVE
"Tohru turned coat on me, you remember?",0.9331113696098328,POSITIVE
You forced me to fight a demon.,0.9207183718681335,NEGATIVE
"Oh, yes, that's completely different",0.9993731379508972,POSITIVE
from what chan has you doing.,0.9936062097549438,POSITIVE
Jackie: Shh!,0.5495617389678955,NEGATIVE
Down!,0.9993271827697754,NEGATIVE
"1, 2...",0.8511248230934143,POSITIVE
(Battle cries),0.9030232429504395,POSITIVE
Hyah!,0.9874863624572754,POSITIVE
Heh. Thought you guys looked fishy.,0.9973412156105042,NEGATIVE
So this is why your niece,0.826085090637207,NEGATIVE
is always with you.,0.9998691082000732,POSITIVE
And here I just thought,0.9129852652549744,NEGATIVE
you were horribly irresponsible.,0.9996838569641113,NEGATIVE
"Jade, how did--",0.9753504395484924,NEGATIVE
had section 13 hook me up,0.9684971570968628,POSITIVE
with satellite surveillance. Duh.,0.9957278966903687,NEGATIVE
Bai!,0.9991833567619324,POSITIVE
"And good-bye to you, Jade.",0.9997586607933044,POSITIVE
No. Bai tza!,0.588935375213623,NEGATIVE
Why embarcadero station?,0.9943835735321045,NEGATIVE
Perhaps she's hopping Bart,0.9616057276725769,NEGATIVE
to the bay aquarium.,0.9822826981544495,POSITIVE
(Chanting),0.9127614498138428,POSITIVE
I have seen such symbols in uncle's books,0.9233590364456177,NEGATIVE
used for summoning spells.,0.5467584133148193,NEGATIVE
What's she trying to summon?,0.9933212399482727,NEGATIVE
Enough water for a flood?,0.9781449437141418,NEGATIVE
"The station's lower levels are underground,",0.9208366274833679,NEGATIVE
